,series_name,track_id
0,Silicon Valley,7KOx3T3NskHxWpzSrZHCGz
1,Silicon Valley,3EdFstDAamKQh52e5JgXCq
2,Silicon Valley,0SbSVCLdwdJOUkhLpzVJLd
3,Silicon Valley,677PTM2mV1gIUYelRmWqZb
4,Silicon Valley,0p69q8hYXMciG5XqIrae3d
5,Silicon Valley,1DeuZgn99eUC1hreXTWBvY
6,Silicon Valley,5NnmuPkg1l9QVznfltnuYe
7,Silicon Valley,4MyJwNVDG8mmOZOYqJcNdr
8,Silicon Valley,7H7T22yvZMLVzJHDONDYDp
9,Silicon Valley,3EdFstDAamKQh52e5JgXCq
10,Silicon Valley,2O4FEz7d9kbuLiUVHgWY5q
11,Silicon Valley,7H7T22yvZMLVzJHDONDYDp
12,Silicon Valley,3EdFstDAamKQh52e5JgXCq
13,Silicon Valley,7K72Q4uLh46cxsEB9iRNbZ
14,Silicon Valley,11ZqxmzZkezjpTX3Ax8huT
15,Silicon Valley,3ROmYjCVAJeoqi5ozYFi6J
16,Silicon Valley,3et1SjQkOhOSUl9vzfDzlx
17,Silicon Valley,69C9Q8wAgAPkgvsSgbZfcM
18,Silicon Valley,4ZznmXQNg7P9SHQ0DK239X
19,Silicon Valley,261nzdjr0TcrjSNgsG1TM9
20,Silicon Valley,5Y6CsyJ3vyq1S1F0lbcGPK
21,Silicon Valley,7H7T22yvZMLVzJHDONDYDp
22,Silicon Valley,3alF1VyYgqkNXCkRXYsAbO
23,Silicon Valley,3xd80KxnM4MnDcaE8bcreg
24,Silicon Valley,7H7T22yvZMLVzJHDONDYDp
25,Silicon Valley,12II891lk2BJcbj12upJMb
26,Silicon Valley,2HglVK920BoSkhPWB1kj14
27,Silicon Valley,3EdFstDAamKQh52e5JgXCq
28,Silicon Valley,3ZFTkvIE7kyPt6Nu3PEa7V
29,Silicon Valley,43oVkxKdyRF4kR0mVJrvdM
