,series_name,track_id
0,Silicon Valley,067HguQQTL8iZAG5jfxt7N
1,Silicon Valley,5jQYkYhoOlBW4vJ2l4TCxl
2,Silicon Valley,7LdaPYlRo4pq6CBt44To2H
3,Silicon Valley,2Awqfmn0K0zckSURSdsC1Z
4,Silicon Valley,1TEZWG1FdjzDdercCguTwj
5,Silicon Valley,6AS6xExH5qqqt6HMViLIdo
6,Silicon Valley,5Ow8p8XZzjNJT1Rjwibd1S
7,Silicon Valley,4iNSHQIFmR2vgrznbeen1r
8,Silicon Valley,2lrRWbiHPdBicufAqrGN3r
9,Silicon Valley,6uuqfE90P991leVbQ0ClKU
10,Silicon Valley,5hpqucFM1CcQTi8hmrkeHU
11,Silicon Valley,6Ih8jHzUdEDYmbLpg63S6K
12,Silicon Valley,13FOyAysIBgEVLUugsyWP8
13,Silicon Valley,4BggEwLhGfrbrl7JBhC8EC
14,Silicon Valley,3EntqiSuPIJDu6CdRUetd9
15,Silicon Valley,0ENGJrM4g0kODzoWGHjqOr
16,Silicon Valley,7BedC2HyWO3PxgzxTpToqN
17,Silicon Valley,24pXGqFW7Ep5wbT9caFKYz
18,Silicon Valley,7H7T22yvZMLVzJHDONDYDp
19,Silicon Valley,6FBIjgaBVLeioGhFyQeqKG
20,Silicon Valley,0gKxhzm0Jx1twbjBvLGXmT
21,Silicon Valley,3dAc8UdguKMmY7yTpS3a0h
22,Silicon Valley,7wQB9MXmWvzrieBO481NW3
23,Silicon Valley,103hWeG0MVvCo25lKFiQbj
